122,178.45,50.45,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.22,30.22,0.61,18.69,-154.73,10.96,8.75,-15.20,81,1000.00,*701192.00,
123,179.85,50.45,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.23,30.06,0.61,18.69,-154.73,10.96,8.75,-15.20,81,1000.00,*FB1192.00,
124,181.25,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.23,29.95,0.61,18.69,-154.73,10.96,8.75,-15.20,81,1000.00,*761192.00,
125,182.65,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.25,29.89,0.61,18.69,-154.73,10.96,8.75,-15.20,81,1000.00,*D11192.00,
126,184.05,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.26,29.88,0.61,18.69,-154.73,10.96,8.75,-15.20,81,1000.00,*871192.00,
127,185.45,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.27,29.86,0.61,18.69,-154.73,10.96,8.75,-15.20,81,1000.00,*271192.00,
128,186.85,50.45,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.63,45.74,0.61,18.69,-154.73,10.96,8.75,-15.20,96,1000.00,*AC1192.00,
129,188.25,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.93,27.02,55.70,0.61,18.69,-154.73,10.96,8.75,-15.20,115,1000.00,*BC1200.00,
130,189.65,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.75,52.02,0.61,18.69,-154.73,10.96,8.75,-15.20,133,1000.00,*201200.00,
131,191.05,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.73,47.73,0.61,18.69,-154.73,10.96,8.75,-15.20,148,1000.00,*5E1200.00,
132,192.45,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.71,44.81,0.61,18.69,-154.73,10.96,8.75,-15.20,161,1000.00,*BB1200.00,
133,193.85,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.66,40.59,0.61,18.69,-154.73,10.96,8.75,-15.20,165,1000.00,*D61200.00,
134,195.25,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.64,38.22,0.61,18.69,-154.73,10.96,8.75,-15.20,168,1000.00,*EB1200.00,
135,196.65,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.65,37.10,0.61,18.69,-154.73,10.96,8.75,-15.20,169,1000.00,*531200.00,
136,198.05,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.62,35.93,0.61,18.69,-154.73,10.96,8.75,-15.20,167,1000.00,*241200.00,
137,199.46,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.62,35.04,0.61,18.69,-154.73,10.96,8.75,-15.20,164,1000.00,*F81200.00,
138,200.86,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.61,34.22,0.61,18.69,-154.73,10.96,8.75,-15.20,162,1000.00,*311200.00,
139,202.26,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.62,33.74,0.61,18.69,-154.73,10.96,8.75,-15.20,158,1000.00,*291200.00,
140,203.66,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.63,33.38,0.61,18.69,-154.73,10.96,8.75,-15.20,155,1000.00,*DB1200.00,
141,205.06,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.60,32.71,0.61,18.69,-154.73,10.96,8.75,-15.20,151,1000.00,*771200.00,
142,206.46,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.59,32.36,0.61,18.69,-154.73,10.96,8.75,-15.20,147,1000.00,*DA1200.00,
143,207.86,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.59,32.62,0.61,18.69,-154.73,10.96,8.75,-15.20,142,1000.00,*891200.00,
144,209.26,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.60,32.87,0.61,18.69,-154.73,10.96,8.75,-15.20,138,1000.00,*B81200.00,
145,210.66,51.09,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.60,32.59,0.61,18.69,-154.73,10.96,8.75,-15.20,134,1000.00,*AE1200.00,
146,212.06,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.60,32.40,0.61,18.69,-154.73,10.96,8.75,-15.20,130,1000.00,*141200.00,
147,213.46,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.60,32.32,0.61,18.69,-154.73,10.96,8.75,-15.20,126,1000.00,*E11200.00,
148,214.86,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.61,31.96,0.61,18.69,-154.73,10.96,8.75,-15.20,123,1000.00,*2C1200.00,
149,216.26,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.61,31.62,0.61,18.69,-154.73,10.96,8.75,-15.20,119,1000.00,*DB1200.00,
150,217.66,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.61,31.40,0.61,18.69,-154.73,10.96,8.75,-15.20,116,1000.00,*9A1200.00,
151,219.07,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.62,31.22,0.61,18.69,-154.73,10.96,8.75,-15.20,112,1000.00,*561200.00,
152,220.47,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.62,31.11,0.61,18.69,-154.73,10.96,8.75,-15.20,109,1000.00,*7C1200.00,
153,221.87,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.62,30.95,0.61,18.69,-154.73,10.96,8.75,-15.20,106,1000.00,*671200.00,
154,223.27,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.63,30.83,0.61,18.69,-154.73,10.96,8.75,-15.20,104,1000.00,*401200.00,
155,224.67,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.63,30.67,0.61,18.69,-154.73,10.96,8.75,-15.20,102,1000.00,*DA1200.00,
156,226.07,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.63,30.99,0.61,18.69,-154.73,10.96,8.75,-15.20,100,1000.00,*871200.00,
157,227.47,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.63,31.00,0.61,18.69,-154.73,10.96,8.75,-15.20,98,1000.00,*221192.00,
158,228.87,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.64,30.96,0.61,18.69,-154.73,10.96,8.75,-15.20,96,1000.00,*1C1192.00,
159,230.27,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.64,30.87,0.61,18.69,-154.73,10.96,8.75,-15.20,95,1000.00,*7B1192.00,
160,231.67,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.89,26.65,30.76,0.61,18.69,-154.73,10.96,8.75,-15.20,93,1000.00,*A01192.00,
161,233.07,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.65,30.63,0.61,18.69,-154.73,10.96,8.75,-15.20,92,1000.00,*A91192.00,
162,234.47,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.65,30.53,0.61,18.69,-154.73,10.96,8.75,-15.20,91,1000.00,*F31192.00,
163,235.87,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.64,30.50,0.61,18.69,-154.73,10.96,8.75,-15.20,89,1000.00,*311192.00,
164,237.27,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.65,30.45,0.61,18.69,-154.73,10.96,8.75,-15.20,88,1000.00,*9C1192.00,
165,238.67,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.66,30.38,0.61,18.69,-154.73,10.96,8.75,-15.20,87,1000.00,*F61192.00,
166,240.07,51.73,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.65,30.34,0.61,18.69,-154.73,10.96,8.75,-15.20,86,1000.00,*7F1192.00,
167,241.47,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.83,26.66,30.30,0.61,18.69,-154.73,10.96,8.75,-15.20,85,1000.00,*CF1192.00,
168,242.88,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.67,30.61,0.61,18.69,-154.73,10.96,8.75,-15.20,85,1000.00,*D21192.00,
169,244.27,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.68,30.98,0.61,18.69,-154.73,10.96,8.75,-15.20,84,1000.00,*721192.00,
170,245.68,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.87,26.68,30.89,0.61,18.69,-154.73,10.96,8.75,-15.20,83,1000.00,*371192.00,
171,247.08,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.68,30.56,0.61,18.69,-154.73,10.96,8.75,-15.20,82,1000.00,*DD1192.00,
172,248.48,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.83,26.68,30.42,0.61,18.69,-154.73,10.96,8.75,-15.20,82,1000.00,*361192.00,
173,249.88,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.70,30.26,0.61,18.69,-154.73,10.96,8.75,-15.20,81,1000.00,*261192.00,
174,251.28,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.69,30.25,0.61,18.69,-154.73,10.96,8.75,-15.20,80,1000.00,*D11192.00,
175,252.68,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.70,30.67,0.61,18.69,-154.73,10.96,8.75,-15.20,80,1000.00,*D71192.00,
176,254.08,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.88,26.70,30.40,0.61,18.69,-154.73,10.96,8.75,-15.20,79,1000.00,*2D1192.00,
177,255.48,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.71,30.12,0.61,18.69,-154.73,10.96,8.75,-15.20,79,1000.00,*781192.00,
178,256.88,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.71,29.90,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*DA1192.00,
179,258.28,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.71,29.78,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*2A1192.00,
180,259.68,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.72,29.74,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*BB1192.00,
181,261.08,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.73,29.69,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*381192.00,
182,262.48,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.73,29.62,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*8E1192.00,
183,263.88,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.74,29.61,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*2D1192.00,
184,265.28,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.74,29.54,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*3C1192.00,
185,266.68,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.82,26.75,29.48,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*211192.00,
186,268.08,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.82,26.75,29.45,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*AA1192.00,
187,269.48,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.76,29.67,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*781192.00,
188,270.89,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.82,26.76,29.87,0.61,18.69,-154.73,10.96,8.75,-15.20,76,1000.00,*411192.00,
189,272.29,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.83,26.77,30.10,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*B51192.00,
190,273.69,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.78,30.13,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*971192.00,
191,275.09,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.78,30.06,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*461192.00,
192,276.49,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.79,30.16,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*D51192.00,
193,277.89,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.86,26.79,30.22,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*3F1192.00,
194,279.29,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.79,30.38,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*361192.00,
195,280.69,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.82,26.81,30.70,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*271192.00,
196,282.09,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.83,26.81,30.26,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*621192.00,
197,283.49,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.81,29.97,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*171192.00,
198,284.89,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.82,26.82,29.83,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*181192.00,
199,286.29,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.84,26.83,29.68,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*141192.00,
200,287.69,53.00,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.83,29.59,0.61,18.69,-154.73,10.96,8.75,-15.20,77,1000.00,*631192.00,
201,289.09,52.36,0.000000,0.000000,16.829222,5573068.000000,0.000000,0.000000,1002.85,26.84,29.55,0.61,18.69,-154.73,10.96,8.75,-15.20,78,1000.00,*C81192.00,
