52.86	0
53.57	1
52.86	2
52.86	3
52.86	4
52.86	5
52.86	6
52.86	7
52.86	8
52.86	9
52.86	10
53.57	11
53.57	12
53.57	13
52.86	14
52.86	15
53.57	16
52.86	17
52.14	18
51.43	19
52.14	20
51.43	21
51.43	22
51.43	23
51.43	24
51.43	25
52.14	26
52.86	27
52.14	28
52.14	29
52.14	30
52.14	31
52.14	32
51.43	33
51.43	34
51.43	35
51.43	36
50.71	37
50.71	38
50.71	39
50.71	40
50.71	41
50.71	42
50.71	43
50.71	44
50.71	45
50.71	46
50.71	47
50.71	48
51.43	49
51.43	50
51.43	51
51.43	52
51.43	53
51.43	54
51.43	55
