34,21.14,53.70,#,#,#,#,#,#,#,183.16,0.31,24.25,25.04,3.83,5.77,-2.94,-4.35,-4.24,3.03,24.72,0,1000.00,*B9
35,21.72,53.70,#,#,#,#,#,#,#,183.02,0.31,24.24,25.04,6.19,2.96,5.16,-1.83,-3.25,-1.56,24.77,0,1000.00,*B5
36,22.30,53.70,#,#,#,#,#,#,#,183.69,0.32,24.23,25.03,5.43,3.01,7.98,-2.36,-0.69,-2.77,24.72,0,1000.00,*5A
37,22.88,53.70,#,#,#,#,#,#,#,183.84,0.31,24.23,25.04,6.36,2.65,6.14,-2.22,0.04,-2.76,24.81,0,1000.00,*66
38,23.46,53.70,#,#,#,#,#,#,#,183.41,0.32,24.23,25.11,6.35,3.69,5.67,-2.36,-2.34,-2.31,24.72,0,1000.00,*35
39,24.05,53.70,#,#,#,#,#,#,#,184.32,0.32,24.23,25.18,7.43,3.88,7.48,-2.24,-1.25,-2.07,24.86,0,1000.00,*B8
40,24.63,53.70,#,#,#,#,#,#,#,183.95,0.31,24.23,25.25,8.45,4.01,7.96,-1.10,-0.44,-1.56,24.67,0,1000.00,*17
41,25.21,53.70,#,#,#,#,#,#,#,183.74,0.32,24.24,25.33,7.90,3.91,8.29,-0.23,-0.24,-0.06,24.81,0,1000.00,*54
42,25.80,53.70,#,#,#,#,#,#,#,183.56,0.31,24.24,25.41,7.57,3.61,8.03,1.14,0.75,1.08,24.81,0,1000.00,*E6
43,26.38,53.70,#,#,#,#,#,#,#,183.63,0.31,24.23,25.51,7.40,1.88,6.83,1.29,0.32,0.90,24.67,0,1000.00,*CD
44,26.96,53.70,#,#,#,#,#,#,#,183.88,0.32,24.23,25.58,6.33,1.88,6.54,-0.23,-0.33,-0.36,24.77,0,1000.00,*42
45,27.54,53.70,#,#,#,#,#,#,#,183.66,0.32,24.23,25.62,7.67,0.78,8.31,-1.46,0.15,-1.67,24.72,0,1000.00,*2F
46,28.13,53.70,#,#,#,#,#,#,#,183.67,0.31,24.23,25.59,7.17,2.53,6.51,-0.59,0.56,-0.55,24.77,0,1000.00,*3F
47,28.71,53.70,#,#,#,#,#,#,#,183.45,0.31,24.22,25.59,7.59,2.00,6.10,1.63,0.67,1.19,24.72,0,1000.00,*5E
48,29.29,53.70,#,#,#,#,#,#,#,183.35,0.31,24.22,25.67,8.12,2.52,7.91,1.73,0.22,1.24,24.72,0,1000.00,*A7
49,29.87,53.70,#,#,#,#,#,#,#,184.08,0.32,24.22,25.74,6.64,2.83,7.04,-0.79,-0.43,-0.24,24.72,0,1000.00,*34
50,30.46,53.00,#,#,#,#,#,#,#,183.73,0.32,24.22,25.75,6.86,2.26,7.04,-2.21,-1.21,-0.71,24.86,0,1000.00,*AD
51,31.04,53.70,#,#,#,#,#,#,#,183.34,0.31,24.21,25.71,8.42,4.09,7.16,-0.64,0.38,-0.38,24.72,0,1000.00,*D4
52,31.62,53.70,#,#,#,#,#,#,#,183.24,0.31,24.21,25.71,8.39,4.24,8.76,1.04,0.63,0.93,24.72,0,1000.00,*FC
53,32.20,53.70,#,#,#,#,#,#,#,183.50,0.32,24.22,25.78,8.67,2.70,6.93,0.50,0.76,-0.28,24.77,0,1000.00,*59
54,32.79,53.70,#,#,#,#,#,#,#,183.55,0.31,24.21,25.83,8.54,2.53,7.15,-0.93,-0.56,-0.40,24.81,0,1000.00,*3D
55,33.37,53.70,#,#,#,#,#,#,#,183.60,0.32,24.21,25.86,7.89,3.36,8.51,-0.45,-1.07,-0.83,24.72,0,1000.00,*88
56,33.95,53.70,#,#,#,#,#,#,#,183.51,0.32,24.20,25.83,7.80,2.39,7.68,0.01,0.22,0.45,24.67,0,1000.00,*5D
57,34.54,53.70,#,#,#,#,#,#,#,183.57,0.31,24.21,25.87,8.41,1.51,8.24,0.42,-0.64,0.05,24.81,0,1000.00,*27
58,35.12,53.70,#,#,#,#,#,#,#,183.32,0.32,24.21,25.91,7.47,2.16,7.22,-0.20,-0.06,0.11,24.67,0,1000.00,*10
59,35.70,53.70,#,#,#,#,#,#,#,183.67,0.31,24.21,25.96,7.56,3.17,7.13,-0.00,-0.58,0.07,24.62,0,1000.00,*54
60,36.28,54.40,#,#,#,#,#,#,#,183.56,0.32,24.20,25.98,7.38,2.33,7.39,-0.25,-0.90,0.57,24.77,0,1000.00,*63
61,36.87,53.70,#,#,#,#,#,#,#,183.71,0.32,24.20,26.01,7.10,2.28,8.07,-0.19,0.22,-0.50,24.72,0,1000.00,*BD
62,37.45,53.70,#,#,#,#,#,#,#,183.64,0.31,24.20,26.02,5.09,2.50,5.23,0.42,0.70,-0.48,24.67,0,1000.00,*98
63,38.03,53.70,#,#,#,#,#,#,#,183.63,0.32,24.20,26.05,5.86,0.20,5.20,-0.06,-0.44,1.69,24.81,0,1000.00,*66
64,38.62,53.70,#,#,#,#,#,#,#,183.73,0.32,24.20,26.10,5.63,0.70,5.72,-1.50,0.12,-0.64,24.77,0,1000.00,*CB
65,39.20,53.70,#,#,#,#,#,#,#,184.05,0.31,24.20,26.08,7.72,2.23,8.11,-0.84,-0.16,-0.05,24.72,0,1000.00,*AB
66,39.78,53.70,#,#,#,#,#,#,#,183.86,0.32,24.20,26.04,6.55,2.63,7.02,0.86,0.06,0.80,24.77,0,1000.00,*B4
67,40.37,53.70,#,#,#,#,#,#,#,183.99,0.31,24.20,26.11,7.05,2.19,6.74,-0.24,-0.01,-0.14,24.67,0,1000.00,*C3
68,40.96,53.70,#,#,#,#,#,#,#,184.25,0.32,24.20,26.16,7.40,1.14,7.28,-1.03,0.20,-1.02,24.77,0,1000.00,*3C
