34,19.83,55.80,#,#,#,#,#,#,#,186.67,0.32,26.27,32.26,0.97,0.25,10.15,-0.06,0.03,-0.02,26.55,0,1000.00,*1D
35,20.41,55.10,#,#,#,#,#,#,#,186.61,0.32,26.27,31.56,0.93,0.37,10.12,-0.07,0.03,-0.01,26.55,0,1000.00,*46
36,20.99,55.80,#,#,#,#,#,#,#,186.50,0.32,26.28,31.03,0.93,0.34,10.24,-0.07,0.03,-0.01,26.55,0,1000.00,*3E
37,21.58,55.10,#,#,#,#,#,#,#,186.53,0.31,26.27,30.70,0.90,0.33,10.19,-0.07,0.03,-0.01,26.55,0,1000.00,*9D
38,22.17,55.10,#,#,#,#,#,#,#,186.53,0.32,26.28,30.46,0.96,0.27,10.15,-0.07,0.03,-0.01,26.55,0,1000.00,*CE
39,22.75,55.80,#,#,#,#,#,#,#,186.64,0.32,26.28,30.36,0.97,0.28,10.20,-0.07,0.02,-0.01,26.51,0,1000.00,*F3
40,23.33,55.80,#,#,#,#,#,#,#,186.76,0.32,26.29,30.32,0.98,0.31,10.15,-0.07,0.02,-0.01,26.51,0,1000.00,*7A
41,23.91,55.10,#,#,#,#,#,#,#,186.56,0.32,26.29,30.25,0.92,0.28,10.15,-0.07,0.02,-0.01,26.65,0,1000.00,*EB
42,24.50,55.80,#,#,#,#,#,#,#,186.62,0.32,26.29,30.18,0.94,0.33,10.20,-0.07,0.03,-0.02,26.55,0,1000.00,*BB
43,25.08,55.80,#,#,#,#,#,#,#,186.55,0.32,26.30,30.04,0.95,0.35,10.18,-0.06,0.03,-0.01,26.69,0,1000.00,*F1
44,25.67,55.80,#,#,#,#,#,#,#,186.59,0.32,26.29,29.83,0.89,0.31,10.21,-0.07,0.03,-0.01,26.51,0,1000.00,*DC
45,26.25,55.10,#,#,#,#,#,#,#,186.61,0.32,26.29,29.72,0.95,0.32,10.24,-0.07,0.03,-0.01,26.55,0,1000.00,*C1
46,26.83,55.80,#,#,#,#,#,#,#,186.75,0.32,26.30,29.68,0.92,0.31,10.16,-0.07,0.03,-0.01,26.55,0,1000.00,*11
47,27.42,55.10,#,#,#,#,#,#,#,186.46,0.32,26.30,29.65,0.96,0.33,10.13,-0.07,0.03,-0.02,26.55,0,1000.00,*BB
48,28.00,55.80,#,#,#,#,#,#,#,186.74,0.32,26.31,29.57,0.98,0.23,10.13,-0.06,0.03,-0.02,26.69,0,1000.00,*DD
49,28.58,55.80,#,#,#,#,#,#,#,186.59,0.32,26.30,29.50,0.91,0.29,10.29,-0.07,0.03,-0.01,26.60,0,1000.00,*EB
50,29.17,55.80,#,#,#,#,#,#,#,186.57,0.32,26.32,29.45,0.91,0.31,10.21,-0.07,0.03,-0.02,26.60,0,1000.00,*9C
51,29.76,55.80,#,#,#,#,#,#,#,186.74,0.32,26.31,29.38,0.97,0.24,10.31,-0.07,0.02,-0.02,26.51,0,1000.00,*7A
52,30.34,55.80,#,#,#,#,#,#,#,186.57,0.32,26.31,29.31,0.93,0.34,10.18,-0.07,0.03,-0.01,26.55,0,1000.00,*A1
53,31.04,55.80,#,#,#,#,#,#,#,186.68,0.27,26.32,29.23,0.92,0.34,10.13,-0.07,0.03,-0.01,26.55,0,1000.00,*53
54,31.63,55.80,#,#,#,#,#,#,#,186.81,0.32,26.31,29.15,0.99,0.33,10.23,-0.07,0.03,-0.01,26.69,0,1000.00,*98
55,32.21,55.80,#,#,#,#,#,#,#,186.54,0.32,26.31,29.06,1.00,0.30,10.28,-0.07,0.03,-0.02,26.69,0,1000.00,*24
56,32.79,55.80,#,#,#,#,#,#,#,186.79,0.32,26.30,28.98,0.95,0.31,10.26,-0.07,0.03,-0.01,26.60,0,1000.00,*5F
57,33.38,55.80,#,#,#,#,#,#,#,186.62,0.32,26.31,28.98,0.92,0.28,10.23,-0.07,0.03,-0.02,26.60,0,1000.00,*87
58,33.96,55.80,#,#,#,#,#,#,#,186.62,0.32,26.31,29.00,0.98,0.28,10.20,-0.07,0.03,-0.01,26.65,0,1000.00,*2D
59,34.54,55.80,#,#,#,#,#,#,#,186.40,0.32,26.32,29.01,0.94,0.35,10.18,-0.07,0.03,-0.01,26.65,0,1000.00,*CC
60,35.12,55.80,#,#,#,#,#,#,#,186.47,0.32,26.33,29.00,0.95,0.32,10.18,-0.07,0.03,-0.01,26.60,0,1000.00,*E1
